accessionVersion	clade	outbreak	lineage	outbreakLineage	sampleCollectionDate	geoLocCountry	geoLocAdmin1	authors	authorAffiliations	hostNameScientific	length	earliestReleaseDate	submissionId	groupName	dataUseTerms	dataUseTermsUrl	biosampleAccession	completeness	geoLocAdmin2	geoLocCity	insdcAccessionFull	insdcRawReadsAccession	isLabHost	specimenCollectorSampleId	totalAmbiguousNucs	totalUnknownNucs
PP_0012W8H.1	Ib	sh2023	A.1	sh2023/A.1	2024-09-06	Democratic Republic of the Congo	Kinshasa	Wawina-Bokalanga, Tony; Merritt, Sydney; Kinganda-Lusamaki, Eddy; Jansen, Daan; Halbrook, Megan; OToole, Aine; Pukuta-Simbu, Elisabeth; Muyamuna, Elise; Hasivirwe Vakaniaki, Emmanuel; Ola-Mpumbe, Rilia; Kwete-Mbokama, Papy; Akil-Bandali, Prince; Kacita, Cris; Ponga-Museme, Ange; Mapenzi-Kashali, Nelson; Amuri-Aziza, Adrienne; Muyembe-Mawete, Francisca; Lumembe-Numbi, Raphael; Kabamba-Lungenyi, Gabriel; Tshiani-Mbaya, Olivier; Paku-Tshambu, Princesse; Dantas, Pedro Hlf; DeBlock, Tessa; Lokilo-Lofiko, Emmanuel; Muswamba-Kayembe, Chloe; Makangara-Cigolo, Jean-Claude; Luakanda-Ndelemo, Gradi; Kelvin, David J.; Pratt, Catherine; Ayouba, Ahidjo; Tessema, Sofonias; Mauro, Antonio R.; Hensley, Lisa E.; Delaporte, Eric; Mwamba, Dieudonne; Subissi, Lorenzo; Liesenborghs, Laurens; Hoff, Nicole A.; Peeters, Martine; Low, Nicola; Ahuka-Mundeke, Steve; Muyembe-Tamfum, Jean-Jacques; Rimoin, Anne W.; Kindrachuk, Jason; Vercauteren, Koen; Rambaut, Andrew; Mbala-Kingebeni, Placide		Homo sapiens	196758	2025-02-04	24MPX2832V	Pathogen Genomic Lab	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118207392	0.9983874975280033			OZ254313.1			24MPX2832V	3	315
PP_0012WBB.1	Ib	sh2023	A	sh2023/A	2024-09-03	Democratic Republic of the Congo	Tanganyika	Ahuka-Mundeke, Steve; Pukuta-Simbu, Elisabeth; Amuri-Aziza, Adrienne; Wawina-Bokalanga, Tony; Merritt, Sydney; Kinganda-Lusamaki, Eddy; Jansen, Daan; Halbrook, Megan; OToole, Aine; Hasivirwe Vakaniaki, Emmanuel; Ola-Mpumbe, Rilia; Kwete-Mbokama, Papy; Akil-Bandali, Prince; Kacita, Cris; Ponga-Museme, Ange; Mapenzi-Kashali, Nelson; Tshiani-Mbaya, Olivier; Paku-Tshambu, Princesse; Dantas, Pedro H. L. F.; De Block, Tessa; Lokilo-Lofiko, Emmanuel; Muswamba-Kayembe, Chloe; Makangara-Cigolo, Jean-Claude; Luakanda-Ndelemo, Gradi; Kelvin, David J.; Pratt, Catherine; Ayouba, Ahidjo; Tessema, Sofonias; Mauro Rezende, Antonio; Hensley, Lisa E.; Delaporte, Eric; Mwamba, Dieudonne; Subissi, Lorenzo; Liesenborghs, Laurens; Hoff, Nicole A.; Peeters, Martine; Low, Nicola; Rimoin, Anne W.; Kindrachuk, Jason; Vercauteren, Koen; Rambaut, Andrew; Mbala-Kingebeni, Placide; Muyembe-Tamfum, Jean-Jacques		Homo sapiens	189137	2025-02-04	24MPX2915V	Pathogen Genomic Lab	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118207395	0.9301198221176519			OZ254387.1			24MPX2915V	0	6065
PP_0012WC9.1	Ib	sh2023	A.1	sh2023/A.1	2024-09-04	Democratic Republic of the Congo	Tanganyika	Ahuka-Mundeke, Steve; Pukuta-Simbu, Elisabeth; Amuri-Aziza, Adrienne; Wawina-Bokalanga, Tony; Merritt, Sydney; Kinganda-Lusamaki, Eddy; Jansen, Daan; Halbrook, Megan; OToole, Aine; Hasivirwe Vakaniaki, Emmanuel; Ola-Mpumbe, Rilia; Kwete-Mbokama, Papy; Akil-Bandali, Prince; Kacita, Cris; Ponga-Museme, Ange; Mapenzi-Kashali, Nelson; Tshiani-Mbaya, Olivier; Paku-Tshambu, Princesse; Dantas, Pedro H. L. F.; De Block, Tessa; Lokilo-Lofiko, Emmanuel; Muswamba-Kayembe, Chloe; Makangara-Cigolo, Jean-Claude; Luakanda-Ndelemo, Gradi; Kelvin, David J.; Pratt, Catherine; Ayouba, Ahidjo; Tessema, Sofonias; Mauro Rezende, Antonio; Hensley, Lisa E.; Delaporte, Eric; Mwamba, Dieudonne; Subissi, Lorenzo; Liesenborghs, Laurens; Hoff, Nicole A.; Peeters, Martine; Low, Nicola; Rimoin, Anne W.; Kindrachuk, Jason; Vercauteren, Koen; Rambaut, Andrew; Mbala-Kingebeni, Placide; Muyembe-Tamfum, Jean-Jacques		Homo sapiens	189035	2025-02-04	24MPX2916V	Pathogen Genomic Lab	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118207396	0.9387958967389927			OZ254330.1			24MPX2916V	0	4618
PP_0012WD7.1	Ib	sh2023	A.1	sh2023/A.1	2024-09-09	Democratic Republic of the Congo	Kinshasa	Wawina-Bokalanga, Tony; Merritt, Sydney; Kinganda-Lusamaki, Eddy; Jansen, Daan; Halbrook, Megan; OToole, Aine; Pukuta-Simbu, Elisabeth; Muyamuna, Elise; Hasivirwe Vakaniaki, Emmanuel; Ola-Mpumbe, Rilia; Kwete-Mbokama, Papy; Akil-Bandali, Prince; Kacita, Cris; Ponga-Museme, Ange; Mapenzi-Kashali, Nelson; Amuri-Aziza, Adrienne; Muyembe-Mawete, Francisca; Lumembe-Numbi, Raphael; Kabamba-Lungenyi, Gabriel; Tshiani-Mbaya, Olivier; Paku-Tshambu, Princesse; Dantas, Pedro Hlf; DeBlock, Tessa; Lokilo-Lofiko, Emmanuel; Muswamba-Kayembe, Chloe; Makangara-Cigolo, Jean-Claude; Luakanda-Ndelemo, Gradi; Kelvin, David J.; Pratt, Catherine; Ayouba, Ahidjo; Tessema, Sofonias; Mauro, Antonio R.; Hensley, Lisa E.; Delaporte, Eric; Mwamba, Dieudonne; Subissi, Lorenzo; Liesenborghs, Laurens; Hoff, Nicole A.; Peeters, Martine; Low, Nicola; Ahuka-Mundeke, Steve; Muyembe-Tamfum, Jean-Jacques; Rimoin, Anne W.; Kindrachuk, Jason; Vercauteren, Koen; Rambaut, Andrew; Mbala-Kingebeni, Placide		Homo sapiens	196672	2025-02-04	24MPX2925V	Pathogen Genomic Lab	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118207397	0.9981339594034755			OZ254381.1			24MPX2925V	5	363
PP_0012WMQ.1	Ib	sh2023	A.1	sh2023/A.1	2024-09-09	Democratic Republic of the Congo	Kinshasa	Wawina-Bokalanga, Tony; Merritt, Sydney; Kinganda-Lusamaki, Eddy; Jansen, Daan; Halbrook, Megan; OToole, Aine; Pukuta-Simbu, Elisabeth; Muyamuna, Elise; Hasivirwe Vakaniaki, Emmanuel; Ola-Mpumbe, Rilia; Kwete-Mbokama, Papy; Akil-Bandali, Prince; Kacita, Cris; Ponga-Museme, Ange; Mapenzi-Kashali, Nelson; Amuri-Aziza, Adrienne; Muyembe-Mawete, Francisca; Lumembe-Numbi, Raphael; Kabamba-Lungenyi, Gabriel; Tshiani-Mbaya, Olivier; Paku-Tshambu, Princesse; Dantas, Pedro Hlf; DeBlock, Tessa; Lokilo-Lofiko, Emmanuel; Muswamba-Kayembe, Chloe; Makangara-Cigolo, Jean-Claude; Luakanda-Ndelemo, Gradi; Kelvin, David J.; Pratt, Catherine; Ayouba, Ahidjo; Tessema, Sofonias; Mauro, Antonio R.; Hensley, Lisa E.; Delaporte, Eric; Mwamba, Dieudonne; Subissi, Lorenzo; Liesenborghs, Laurens; Hoff, Nicole A.; Peeters, Martine; Low, Nicola; Ahuka-Mundeke, Steve; Muyembe-Tamfum, Jean-Jacques; Rimoin, Anne W.; Kindrachuk, Jason; Vercauteren, Koen; Rambaut, Andrew; Mbala-Kingebeni, Placide		Homo sapiens	196746	2025-02-04	24MPX3018V	Pathogen Genomic Lab	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118207405	0.9900410224685486			OZ254310.1			24MPX3018V	52	1912
PP_0012WSE.1	Ib	sh2023	A.1	sh2023/A.1	2024-09-07	Democratic Republic of the Congo	Kinshasa	Wawina-Bokalanga, Tony; Merritt, Sydney; Kinganda-Lusamaki, Eddy; Jansen, Daan; Halbrook, Megan; OToole, Aine; Pukuta-Simbu, Elisabeth; Muyamuna, Elise; Hasivirwe Vakaniaki, Emmanuel; Ola-Mpumbe, Rilia; Kwete-Mbokama, Papy; Akil-Bandali, Prince; Kacita, Cris; Ponga-Museme, Ange; Mapenzi-Kashali, Nelson; Amuri-Aziza, Adrienne; Muyembe-Mawete, Francisca; Lumembe-Numbi, Raphael; Kabamba-Lungenyi, Gabriel; Tshiani-Mbaya, Olivier; Paku-Tshambu, Princesse; Dantas, Pedro Hlf; DeBlock, Tessa; Lokilo-Lofiko, Emmanuel; Muswamba-Kayembe, Chloe; Makangara-Cigolo, Jean-Claude; Luakanda-Ndelemo, Gradi; Kelvin, David J.; Pratt, Catherine; Ayouba, Ahidjo; Tessema, Sofonias; Mauro, Antonio R.; Hensley, Lisa E.; Delaporte, Eric; Mwamba, Dieudonne; Subissi, Lorenzo; Liesenborghs, Laurens; Hoff, Nicole A.; Peeters, Martine; Low, Nicola; Ahuka-Mundeke, Steve; Muyembe-Tamfum, Jean-Jacques; Rimoin, Anne W.; Kindrachuk, Jason; Vercauteren, Koen; Rambaut, Andrew; Mbala-Kingebeni, Placide		Homo sapiens	196646	2025-02-04	24MPX3044V	Pathogen Genomic Lab	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118207410	0.9426243224193622			OZ254364.1			24MPX3044V	4	11294
PP_0012WTC.1	Ib	sh2023	A.1	sh2023/A.1	2024-09-12	Democratic Republic of the Congo	Kinshasa	Wawina-Bokalanga, Tony; Merritt, Sydney; Kinganda-Lusamaki, Eddy; Jansen, Daan; Halbrook, Megan; OToole, Aine; Pukuta-Simbu, Elisabeth; Muyamuna, Elise; Hasivirwe Vakaniaki, Emmanuel; Ola-Mpumbe, Rilia; Kwete-Mbokama, Papy; Akil-Bandali, Prince; Kacita, Cris; Ponga-Museme, Ange; Mapenzi-Kashali, Nelson; Amuri-Aziza, Adrienne; Muyembe-Mawete, Francisca; Lumembe-Numbi, Raphael; Kabamba-Lungenyi, Gabriel; Tshiani-Mbaya, Olivier; Paku-Tshambu, Princesse; Dantas, Pedro Hlf; DeBlock, Tessa; Lokilo-Lofiko, Emmanuel; Muswamba-Kayembe, Chloe; Makangara-Cigolo, Jean-Claude; Luakanda-Ndelemo, Gradi; Kelvin, David J.; Pratt, Catherine; Ayouba, Ahidjo; Tessema, Sofonias; Mauro, Antonio R.; Hensley, Lisa E.; Delaporte, Eric; Mwamba, Dieudonne; Subissi, Lorenzo; Liesenborghs, Laurens; Hoff, Nicole A.; Peeters, Martine; Low, Nicola; Ahuka-Mundeke, Steve; Muyembe-Tamfum, Jean-Jacques; Rimoin, Anne W.; Kindrachuk, Jason; Vercauteren, Koen; Rambaut, Andrew; Mbala-Kingebeni, Placide		Homo sapiens	196606	2025-02-04	24MPX3066S	Pathogen Genomic Lab	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118207411	0.8534752470729023			OZ254366.1			24MPX3066S	0	28824
PP_0012WV8.1	Ib	sh2023	A.1	sh2023/A.1	2024-09-13	Democratic Republic of the Congo	Kinshasa	Wawina-Bokalanga, Tony; Merritt, Sydney; Kinganda-Lusamaki, Eddy; Jansen, Daan; Halbrook, Megan; OToole, Aine; Pukuta-Simbu, Elisabeth; Muyamuna, Elise; Hasivirwe Vakaniaki, Emmanuel; Ola-Mpumbe, Rilia; Kwete-Mbokama, Papy; Akil-Bandali, Prince; Kacita, Cris; Ponga-Museme, Ange; Mapenzi-Kashali, Nelson; Amuri-Aziza, Adrienne; Muyembe-Mawete, Francisca; Lumembe-Numbi, Raphael; Kabamba-Lungenyi, Gabriel; Tshiani-Mbaya, Olivier; Paku-Tshambu, Princesse; Dantas, Pedro Hlf; DeBlock, Tessa; Lokilo-Lofiko, Emmanuel; Muswamba-Kayembe, Chloe; Makangara-Cigolo, Jean-Claude; Luakanda-Ndelemo, Gradi; Kelvin, David J.; Pratt, Catherine; Ayouba, Ahidjo; Tessema, Sofonias; Mauro, Antonio R.; Hensley, Lisa E.; Delaporte, Eric; Mwamba, Dieudonne; Subissi, Lorenzo; Liesenborghs, Laurens; Hoff, Nicole A.; Peeters, Martine; Low, Nicola; Ahuka-Mundeke, Steve; Muyembe-Tamfum, Jean-Jacques; Rimoin, Anne W.; Kindrachuk, Jason; Vercauteren, Koen; Rambaut, Andrew; Mbala-Kingebeni, Placide		Homo sapiens	196688	2025-02-04	24MPX3101C	Pathogen Genomic Lab	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118207426	0.9976015293419671			OZ254357.1			24MPX3101C	2	471
PP_0012WW6.1	Ib	sh2023	A.1	sh2023/A.1	2024-09-14	Democratic Republic of the Congo	Kinshasa	Wawina-Bokalanga, Tony; Merritt, Sydney; Kinganda-Lusamaki, Eddy; Jansen, Daan; Halbrook, Megan; OToole, Aine; Pukuta-Simbu, Elisabeth; Muyamuna, Elise; Hasivirwe Vakaniaki, Emmanuel; Ola-Mpumbe, Rilia; Kwete-Mbokama, Papy; Akil-Bandali, Prince; Kacita, Cris; Ponga-Museme, Ange; Mapenzi-Kashali, Nelson; Amuri-Aziza, Adrienne; Muyembe-Mawete, Francisca; Lumembe-Numbi, Raphael; Kabamba-Lungenyi, Gabriel; Tshiani-Mbaya, Olivier; Paku-Tshambu, Princesse; Dantas, Pedro Hlf; DeBlock, Tessa; Lokilo-Lofiko, Emmanuel; Muswamba-Kayembe, Chloe; Makangara-Cigolo, Jean-Claude; Luakanda-Ndelemo, Gradi; Kelvin, David J.; Pratt, Catherine; Ayouba, Ahidjo; Tessema, Sofonias; Mauro, Antonio R.; Hensley, Lisa E.; Delaporte, Eric; Mwamba, Dieudonne; Subissi, Lorenzo; Liesenborghs, Laurens; Hoff, Nicole A.; Peeters, Martine; Low, Nicola; Ahuka-Mundeke, Steve; Muyembe-Tamfum, Jean-Jacques; Rimoin, Anne W.; Kindrachuk, Jason; Vercauteren, Koen; Rambaut, Andrew; Mbala-Kingebeni, Placide		Homo sapiens	196573	2025-02-04	24MPX3110V	Pathogen Genomic Lab	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118207427	0.9872267492862902			OZ254482.1			24MPX3110V	3	2471
PP_0012WY2.1	Ib	sh2023	A.1	sh2023/A.1	2024-09-24	Democratic Republic of the Congo	Kinshasa	Wawina-Bokalanga, Tony; Merritt, Sydney; Kinganda-Lusamaki, Eddy; Jansen, Daan; Halbrook, Megan; OToole, Aine; Pukuta-Simbu, Elisabeth; Muyamuna, Elise; Hasivirwe Vakaniaki, Emmanuel; Ola-Mpumbe, Rilia; Kwete-Mbokama, Papy; Akil-Bandali, Prince; Kacita, Cris; Ponga-Museme, Ange; Mapenzi-Kashali, Nelson; Amuri-Aziza, Adrienne; Muyembe-Mawete, Francisca; Lumembe-Numbi, Raphael; Kabamba-Lungenyi, Gabriel; Tshiani-Mbaya, Olivier; Paku-Tshambu, Princesse; Dantas, Pedro Hlf; DeBlock, Tessa; Lokilo-Lofiko, Emmanuel; Muswamba-Kayembe, Chloe; Makangara-Cigolo, Jean-Claude; Luakanda-Ndelemo, Gradi; Kelvin, David J.; Pratt, Catherine; Ayouba, Ahidjo; Tessema, Sofonias; Mauro, Antonio R.; Hensley, Lisa E.; Delaporte, Eric; Mwamba, Dieudonne; Subissi, Lorenzo; Liesenborghs, Laurens; Hoff, Nicole A.; Peeters, Martine; Low, Nicola; Ahuka-Mundeke, Steve; Muyembe-Tamfum, Jean-Jacques; Rimoin, Anne W.; Kindrachuk, Jason; Vercauteren, Koen; Rambaut, Andrew; Mbala-Kingebeni, Placide		Homo sapiens	189314	2025-02-04	24MPX3156V	Pathogen Genomic Lab	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118207429	0.816671652916449			OZ254471.1			24MPX3156V	0	28644
PP_0012WZ0.1	Ib	sh2023	A.1	sh2023/A.1	2024-09-16	Democratic Republic of the Congo	Kinshasa	Wawina-Bokalanga, Tony; Merritt, Sydney; Kinganda-Lusamaki, Eddy; Jansen, Daan; Halbrook, Megan; OToole, Aine; Pukuta-Simbu, Elisabeth; Muyamuna, Elise; Hasivirwe Vakaniaki, Emmanuel; Ola-Mpumbe, Rilia; Kwete-Mbokama, Papy; Akil-Bandali, Prince; Kacita, Cris; Ponga-Museme, Ange; Mapenzi-Kashali, Nelson; Amuri-Aziza, Adrienne; Muyembe-Mawete, Francisca; Lumembe-Numbi, Raphael; Kabamba-Lungenyi, Gabriel; Tshiani-Mbaya, Olivier; Paku-Tshambu, Princesse; Dantas, Pedro Hlf; DeBlock, Tessa; Lokilo-Lofiko, Emmanuel; Muswamba-Kayembe, Chloe; Makangara-Cigolo, Jean-Claude; Luakanda-Ndelemo, Gradi; Kelvin, David J.; Pratt, Catherine; Ayouba, Ahidjo; Tessema, Sofonias; Mauro, Antonio R.; Hensley, Lisa E.; Delaporte, Eric; Mwamba, Dieudonne; Subissi, Lorenzo; Liesenborghs, Laurens; Hoff, Nicole A.; Peeters, Martine; Low, Nicola; Ahuka-Mundeke, Steve; Muyembe-Tamfum, Jean-Jacques; Rimoin, Anne W.; Kindrachuk, Jason; Vercauteren, Koen; Rambaut, Andrew; Mbala-Kingebeni, Placide		Homo sapiens	190053	2025-02-04	24MPX3157V	Pathogen Genomic Lab	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118207430	0.9290752450445974			OZ254473.1			24MPX3157V	0	7212
PP_0012X4Q.1	Ib	sh2023	A	sh2023/A	2024-09-04	Democratic Republic of the Congo	Tshopo	Ahuka-Mundeke, Steve; Pukuta-Simbu, Elisabeth; Amuri-Aziza, Adrienne; Wawina-Bokalanga, Tony; Merritt, Sydney; Kinganda-Lusamaki, Eddy; Jansen, Daan; Halbrook, Megan; OToole, Aine; Hasivirwe Vakaniaki, Emmanuel; Ola-Mpumbe, Rilia; Kwete-Mbokama, Papy; Akil-Bandali, Prince; Kacita, Cris; Ponga-Museme, Ange; Mapenzi-Kashali, Nelson; Tshiani-Mbaya, Olivier; Paku-Tshambu, Princesse; Dantas, Pedro H. L. F.; De Block, Tessa; Lokilo-Lofiko, Emmanuel; Muswamba-Kayembe, Chloe; Makangara-Cigolo, Jean-Claude; Luakanda-Ndelemo, Gradi; Kelvin, David J.; Pratt, Catherine; Ayouba, Ahidjo; Tessema, Sofonias; Mauro Rezende, Antonio; Hensley, Lisa E.; Delaporte, Eric; Mwamba, Dieudonne; Subissi, Lorenzo; Liesenborghs, Laurens; Hoff, Nicole A.; Peeters, Martine; Low, Nicola; Rimoin, Anne W.; Kindrachuk, Jason; Vercauteren, Koen; Rambaut, Andrew; Mbala-Kingebeni, Placide; Muyembe-Tamfum, Jean-Jacques		Homo sapiens	188820	2025-02-04	24MPX3204V	Pathogen Genomic Lab	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118207435	0.6939490591200199			OZ254361.1			24MPX3204V	0	52305
PP_0012X5N.1	Ib	sh2023	A.1	sh2023/A.1	2024-09-07	Democratic Republic of the Congo	Tshopo	Ahuka-Mundeke, Steve; Pukuta-Simbu, Elisabeth; Amuri-Aziza, Adrienne; Wawina-Bokalanga, Tony; Merritt, Sydney; Kinganda-Lusamaki, Eddy; Jansen, Daan; Halbrook, Megan; OToole, Aine; Hasivirwe Vakaniaki, Emmanuel; Ola-Mpumbe, Rilia; Kwete-Mbokama, Papy; Akil-Bandali, Prince; Kacita, Cris; Ponga-Museme, Ange; Mapenzi-Kashali, Nelson; Tshiani-Mbaya, Olivier; Paku-Tshambu, Princesse; Dantas, Pedro H. L. F.; De Block, Tessa; Lokilo-Lofiko, Emmanuel; Muswamba-Kayembe, Chloe; Makangara-Cigolo, Jean-Claude; Luakanda-Ndelemo, Gradi; Kelvin, David J.; Pratt, Catherine; Ayouba, Ahidjo; Tessema, Sofonias; Mauro Rezende, Antonio; Hensley, Lisa E.; Delaporte, Eric; Mwamba, Dieudonne; Subissi, Lorenzo; Liesenborghs, Laurens; Hoff, Nicole A.; Peeters, Martine; Low, Nicola; Rimoin, Anne W.; Kindrachuk, Jason; Vercauteren, Koen; Rambaut, Andrew; Mbala-Kingebeni, Placide; Muyembe-Tamfum, Jean-Jacques		Homo sapiens	189676	2025-02-04	24MPX3205C	Pathogen Genomic Lab	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118207436	0.890446176391544			OZ254478.1			24MPX3205C	0	14430
PP_0012X6L.1	Ib	sh2023	A.1	sh2023/A.1	2024-09-08	Democratic Republic of the Congo	Tshopo	Ahuka-Mundeke, Steve; Pukuta-Simbu, Elisabeth; Amuri-Aziza, Adrienne; Wawina-Bokalanga, Tony; Merritt, Sydney; Kinganda-Lusamaki, Eddy; Jansen, Daan; Halbrook, Megan; OToole, Aine; Hasivirwe Vakaniaki, Emmanuel; Ola-Mpumbe, Rilia; Kwete-Mbokama, Papy; Akil-Bandali, Prince; Kacita, Cris; Ponga-Museme, Ange; Mapenzi-Kashali, Nelson; Tshiani-Mbaya, Olivier; Paku-Tshambu, Princesse; Dantas, Pedro H. L. F.; De Block, Tessa; Lokilo-Lofiko, Emmanuel; Muswamba-Kayembe, Chloe; Makangara-Cigolo, Jean-Claude; Luakanda-Ndelemo, Gradi; Kelvin, David J.; Pratt, Catherine; Ayouba, Ahidjo; Tessema, Sofonias; Mauro Rezende, Antonio; Hensley, Lisa E.; Delaporte, Eric; Mwamba, Dieudonne; Subissi, Lorenzo; Liesenborghs, Laurens; Hoff, Nicole A.; Peeters, Martine; Low, Nicola; Rimoin, Anne W.; Kindrachuk, Jason; Vercauteren, Koen; Rambaut, Andrew; Mbala-Kingebeni, Placide; Muyembe-Tamfum, Jean-Jacques		Homo sapiens	189205	2025-02-04	24MPX3206V	Pathogen Genomic Lab	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118207437	0.9078186086841878			OZ254479.1			24MPX3206V	0	10539
PP_0012X7J.1	Ib	sh2023	A.1	sh2023/A.1	2024-09-08	Democratic Republic of the Congo	Tshopo	Ahuka-Mundeke, Steve; Pukuta-Simbu, Elisabeth; Amuri-Aziza, Adrienne; Wawina-Bokalanga, Tony; Merritt, Sydney; Kinganda-Lusamaki, Eddy; Jansen, Daan; Halbrook, Megan; OToole, Aine; Hasivirwe Vakaniaki, Emmanuel; Ola-Mpumbe, Rilia; Kwete-Mbokama, Papy; Akil-Bandali, Prince; Kacita, Cris; Ponga-Museme, Ange; Mapenzi-Kashali, Nelson; Tshiani-Mbaya, Olivier; Paku-Tshambu, Princesse; Dantas, Pedro H. L. F.; De Block, Tessa; Lokilo-Lofiko, Emmanuel; Muswamba-Kayembe, Chloe; Makangara-Cigolo, Jean-Claude; Luakanda-Ndelemo, Gradi; Kelvin, David J.; Pratt, Catherine; Ayouba, Ahidjo; Tessema, Sofonias; Mauro Rezende, Antonio; Hensley, Lisa E.; Delaporte, Eric; Mwamba, Dieudonne; Subissi, Lorenzo; Liesenborghs, Laurens; Hoff, Nicole A.; Peeters, Martine; Low, Nicola; Rimoin, Anne W.; Kindrachuk, Jason; Vercauteren, Koen; Rambaut, Andrew; Mbala-Kingebeni, Placide; Muyembe-Tamfum, Jean-Jacques		Homo sapiens	189444	2025-02-04	24MPX3207V	Pathogen Genomic Lab	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118207438	0.9126510453376875			OZ254448.1			24MPX3207V	0	9823
PP_0012XU9.1	Ib	sh2023	A.1	sh2023/A.1	2024-09-17	Democratic Republic of the Congo	Kinshasa	Wawina-Bokalanga, Tony; Merritt, Sydney; Kinganda-Lusamaki, Eddy; Jansen, Daan; Halbrook, Megan; OToole, Aine; Pukuta-Simbu, Elisabeth; Muyamuna, Elise; Hasivirwe Vakaniaki, Emmanuel; Ola-Mpumbe, Rilia; Kwete-Mbokama, Papy; Akil-Bandali, Prince; Kacita, Cris; Ponga-Museme, Ange; Mapenzi-Kashali, Nelson; Amuri-Aziza, Adrienne; Muyembe-Mawete, Francisca; Lumembe-Numbi, Raphael; Kabamba-Lungenyi, Gabriel; Tshiani-Mbaya, Olivier; Paku-Tshambu, Princesse; Dantas, Pedro Hlf; DeBlock, Tessa; Lokilo-Lofiko, Emmanuel; Muswamba-Kayembe, Chloe; Makangara-Cigolo, Jean-Claude; Luakanda-Ndelemo, Gradi; Kelvin, David J.; Pratt, Catherine; Ayouba, Ahidjo; Tessema, Sofonias; Mauro, Antonio R.; Hensley, Lisa E.; Delaporte, Eric; Mwamba, Dieudonne; Subissi, Lorenzo; Liesenborghs, Laurens; Hoff, Nicole A.; Peeters, Martine; Low, Nicola; Ahuka-Mundeke, Steve; Muyembe-Tamfum, Jean-Jacques; Rimoin, Anne W.; Kindrachuk, Jason; Vercauteren, Koen; Rambaut, Andrew; Mbala-Kingebeni, Placide		Homo sapiens	190077	2025-02-04	24MPX3268V	Pathogen Genomic Lab	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118207459	0.939693421699821			OZ254506.1			24MPX3268V	0	5118
PP_0012Y1V.1	Ib	sh2023	A	sh2023/A	2024-09-16	Democratic Republic of the Congo	Tanganyika	Ahuka-Mundeke, Steve; Pukuta-Simbu, Elisabeth; Amuri-Aziza, Adrienne; Wawina-Bokalanga, Tony; Merritt, Sydney; Kinganda-Lusamaki, Eddy; Jansen, Daan; Halbrook, Megan; OToole, Aine; Hasivirwe Vakaniaki, Emmanuel; Ola-Mpumbe, Rilia; Kwete-Mbokama, Papy; Akil-Bandali, Prince; Kacita, Cris; Ponga-Museme, Ange; Mapenzi-Kashali, Nelson; Tshiani-Mbaya, Olivier; Paku-Tshambu, Princesse; Dantas, Pedro H. L. F.; De Block, Tessa; Lokilo-Lofiko, Emmanuel; Muswamba-Kayembe, Chloe; Makangara-Cigolo, Jean-Claude; Luakanda-Ndelemo, Gradi; Kelvin, David J.; Pratt, Catherine; Ayouba, Ahidjo; Tessema, Sofonias; Mauro Rezende, Antonio; Hensley, Lisa E.; Delaporte, Eric; Mwamba, Dieudonne; Subissi, Lorenzo; Liesenborghs, Laurens; Hoff, Nicole A.; Peeters, Martine; Low, Nicola; Rimoin, Anne W.; Kindrachuk, Jason; Vercauteren, Koen; Rambaut, Andrew; Mbala-Kingebeni, Placide; Muyembe-Tamfum, Jean-Jacques		Homo sapiens	189217	2025-02-04	24MPX3320V	Pathogen Genomic Lab	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118207466	0.900146545035977			OZ254247.1			24MPX3320V	0	12052
